bin_id,var_x,var_y,cov_xy
412,76044531.710219,117877710.3206759,11963108.336963288
413,36481347.764091134,79995698.78640278,-13288265.34998241
414,69243070.19745092,107852404.42079967,6813171.520889232
415,48903335.61896864,96752098.91581722,567607.6038813036
416,121287662.29457039,122694654.21960606,18837160.018113088
417,44032131.03587242,95048824.8440561,2059108.1898961673
418,72672557.56366883,93743141.06269524,1072103.1723716643
419,71211494.72730014,126956784.17059404,16539105.263724457
420,53594239.25693592,141213886.16845152,-1017665.6044493492
421,49845317.35855817,122880431.839406,2439588.182655245
422,53372713.13275743,89357664.78790183,14603951.843760556
423,61578220.05436017,172354907.4576723,-841247.9501124636
424,74916378.48238832,120164151.24133706,8546193.942217285
425,47198720.23379901,139504331.4145471,-6918131.901473284
426,57166839.02839733,91050222.18229789,-12642709.769236008
427,50955939.87550836,107611875.23027185,9007024.30986548
428,40008958.62801045,123959763.97981554,-7529445.313285178
429,53068097.21932649,109244936.54155375,-8223884.934091245
430,29773277.105798285,148347202.8543756,12117239.279287335
431,38796308.04950207,171881210.01535842,-11029129.722877042
432,49372112.02780535,120577138.47957039,-10096403.239237601
433,35871140.96168001,116776606.38415132,-10848491.448266307
434,33664011.06787587,101780329.29935375,394438.00048814376
435,93609802.52466917,155814299.8212785,-6019573.530407259
436,24008076.685621917,140272888.3863447,8202064.091495084
437,67833433.00204271,153591052.7320694,17716249.66543284
438,57354312.01133346,88933357.32453087,18615589.416333936
439,56138281.875447154,101656178.61874789,-9741450.09942041
440,56310734.05793151,119148240.09473385,9009970.732902352
441,77435149.77599335,88966757.21623349,19829877.634889465
442,54730560.075562365,116614138.73264012,13925228.015083956
443,86526754.4618656,130607686.89228018,11658975.866240844
444,42790073.87353535,103489005.07515368,6581635.092350118
445,86601153.1658963,98800938.49940237,2033864.5932824288
446,38534429.76571428,85404694.01899894,4402278.414853653
447,45240735.84533783,142399516.79184702,16564316.49088391
448,35773668.99875892,108878708.2941336,-5009445.226493698
449,58261609.286790825,115401534.61876997,6362991.571846744
450,48429115.59826902,109949697.36419171,16215470.011612618
